trialNumber,classNumber,className,prediction,probabilities,startingTime,cueDuration,finishDuration,trialTime,trialTime(legible)
49,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1691794588.069372,11/08/2023 19:56:28
50,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1691794598.0785673,11/08/2023 19:56:38
51,5,Rest,-1,-1,3.0,4.0,3.0,1691794608.1016977,11/08/2023 19:56:48
52,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1691794618.1211057,11/08/2023 19:56:58
53,4,Pies,-1,-1,3.0,4.0,3.0,1691794628.152109,11/08/2023 19:57:08
54,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1691794638.1925097,11/08/2023 19:57:18
55,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1691794648.211137,11/08/2023 19:57:28
56,4,Pies,-1,-1,3.0,4.0,3.0,1691794658.2421043,11/08/2023 19:57:38
57,4,Pies,-1,-1,3.0,4.0,3.0,1691794668.2591183,11/08/2023 19:57:48
58,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1691794678.2932806,11/08/2023 19:57:58
59,4,Pies,-1,-1,3.0,4.0,3.0,1691794688.3417888,11/08/2023 19:58:08
60,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1691794698.3712633,11/08/2023 19:58:18
61,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1691794708.4035046,11/08/2023 19:58:28
62,5,Rest,-1,-1,3.0,4.0,3.0,1691794718.4351242,11/08/2023 19:58:38
63,5,Rest,-1,-1,3.0,4.0,3.0,1691794728.4625814,11/08/2023 19:58:48
64,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1691794738.4934971,11/08/2023 19:58:58
65,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1691794748.5232375,11/08/2023 19:59:08
66,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1691794758.5420082,11/08/2023 19:59:18
67,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1691794768.5768604,11/08/2023 19:59:28
68,5,Rest,-1,-1,3.0,4.0,3.0,1691794778.6021473,11/08/2023 19:59:38
69,5,Rest,-1,-1,3.0,4.0,3.0,1691794788.633376,11/08/2023 19:59:48
70,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1691794798.6641207,11/08/2023 19:59:58
71,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1691794808.6978543,11/08/2023 20:00:08
72,5,Rest,-1,-1,3.0,4.0,3.0,1691794818.7333505,11/08/2023 20:00:18
73,4,Pies,-1,-1,3.0,4.0,3.0,1691794828.7665565,11/08/2023 20:00:28
74,4,Pies,-1,-1,3.0,4.0,3.0,1691794838.799325,11/08/2023 20:00:38
75,4,Pies,-1,-1,3.0,4.0,3.0,1691794848.8301148,11/08/2023 20:00:48
