trialNumber,classNumber,className,prediction,probabilities,startingTime,cueDuration,finishDuration,trialTime,trialTime(legible)
21,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1693436550.3158126,30/08/2023 20:02:30
22,5,Rest,-1,-1,3.0,4.0,3.0,1693436560.3238986,30/08/2023 20:02:40
23,5,Rest,-1,-1,3.0,4.0,3.0,1693436570.3451154,30/08/2023 20:02:50
24,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1693436580.3653386,30/08/2023 20:03:00
25,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1693436590.389079,30/08/2023 20:03:10
26,4,Pies,-1,-1,3.0,4.0,3.0,1693436600.4049714,30/08/2023 20:03:20
27,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1693436610.4259493,30/08/2023 20:03:30
28,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1693436620.4355304,30/08/2023 20:03:40
29,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1693436630.4660864,30/08/2023 20:03:50
30,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1693436640.493925,30/08/2023 20:04:00
31,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1693436650.50751,30/08/2023 20:04:10
32,5,Rest,-1,-1,3.0,4.0,3.0,1693436660.5166564,30/08/2023 20:04:20
33,4,Pies,-1,-1,3.0,4.0,3.0,1693436670.536939,30/08/2023 20:04:30
34,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1693436680.5466917,30/08/2023 20:04:40
35,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1693436690.5669277,30/08/2023 20:04:50
36,4,Pies,-1,-1,3.0,4.0,3.0,1693436700.5768318,30/08/2023 20:05:00
37,4,Pies,-1,-1,3.0,4.0,3.0,1693436710.596017,30/08/2023 20:05:10
38,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1693436720.607977,30/08/2023 20:05:20
39,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1693436730.6274006,30/08/2023 20:05:30
40,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1693436740.6477396,30/08/2023 20:05:40
41,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1693436750.6569533,30/08/2023 20:05:50
42,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1693436760.6789248,30/08/2023 20:06:00
43,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1693436770.6874328,30/08/2023 20:06:10
44,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1693436780.7089844,30/08/2023 20:06:20
45,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1693436790.7191386,30/08/2023 20:06:30
46,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1693436800.7589247,30/08/2023 20:06:40
47,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1693436810.7679322,30/08/2023 20:06:50
48,5,Rest,-1,-1,3.0,4.0,3.0,1693436820.7897437,30/08/2023 20:07:00
49,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1693436830.799838,30/08/2023 20:07:10
50,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1693436840.8199239,30/08/2023 20:07:20
51,4,Pies,-1,-1,3.0,4.0,3.0,1693436850.8303645,30/08/2023 20:07:30
52,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1693436860.850948,30/08/2023 20:07:40
53,4,Pies,-1,-1,3.0,4.0,3.0,1693436870.8617654,30/08/2023 20:07:50
54,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1693436880.8808446,30/08/2023 20:08:00
55,4,Pies,-1,-1,3.0,4.0,3.0,1693436890.900214,30/08/2023 20:08:10
56,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1693436900.9106174,30/08/2023 20:08:20
57,4,Pies,-1,-1,3.0,4.0,3.0,1693436910.931964,30/08/2023 20:08:30
58,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1693436920.961926,30/08/2023 20:08:40
59,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1693436930.9732563,30/08/2023 20:08:50
60,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1693436941.0109224,30/08/2023 20:09:01
61,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1693436951.0411222,30/08/2023 20:09:11
62,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1693436961.0712569,30/08/2023 20:09:21
63,5,Rest,-1,-1,3.0,4.0,3.0,1693436971.0817206,30/08/2023 20:09:31
64,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1693436981.1012585,30/08/2023 20:09:41
65,4,Pies,-1,-1,3.0,4.0,3.0,1693436991.1133394,30/08/2023 20:09:51
66,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1693437001.1323752,30/08/2023 20:10:01
67,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1693437011.152417,30/08/2023 20:10:11
68,5,Rest,-1,-1,3.0,4.0,3.0,1693437021.1838956,30/08/2023 20:10:21
69,4,Pies,-1,-1,3.0,4.0,3.0,1693437031.2137465,30/08/2023 20:10:31
70,4,Pies,-1,-1,3.0,4.0,3.0,1693437041.2465272,30/08/2023 20:10:41
71,5,Rest,-1,-1,3.0,4.0,3.0,1693437051.2746668,30/08/2023 20:10:51
72,5,Rest,-1,-1,3.0,4.0,3.0,1693437061.3049216,30/08/2023 20:11:01
73,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1693437071.328009,30/08/2023 20:11:11
74,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1693437081.3661017,30/08/2023 20:11:21
75,4,Pies,-1,-1,3.0,4.0,3.0,1693437091.38454,30/08/2023 20:11:31
