trialNumber,classNumber,className,prediction,probabilities,startingTime,cueDuration,finishDuration,trialTime,trialTime(legible)
51,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1692790485.7839634,23/08/2023 08:34:45
52,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1692790495.8282576,23/08/2023 08:34:55
53,5,Rest,-1,-1,3.0,4.0,3.0,1692790505.869321,23/08/2023 08:35:05
54,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1692790515.9264185,23/08/2023 08:35:15
55,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1692790525.974997,23/08/2023 08:35:25
56,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1692790536.0144727,23/08/2023 08:35:36
57,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1692790546.056861,23/08/2023 08:35:46
58,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1692790556.1033723,23/08/2023 08:35:56
59,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1692790566.1501315,23/08/2023 08:36:06
60,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1692790576.218259,23/08/2023 08:36:16
61,4,Pies,-1,-1,3.0,4.0,3.0,1692790586.2446547,23/08/2023 08:36:26
62,5,Rest,-1,-1,3.0,4.0,3.0,1692790596.3160894,23/08/2023 08:36:36
63,4,Pies,-1,-1,3.0,4.0,3.0,1692790606.3642888,23/08/2023 08:36:46
64,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1692790616.4256146,23/08/2023 08:36:56
65,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1692790626.4884129,23/08/2023 08:37:06
66,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1692790636.5164053,23/08/2023 08:37:16
67,5,Rest,-1,-1,3.0,4.0,3.0,1692790646.5550818,23/08/2023 08:37:26
68,5,Rest,-1,-1,3.0,4.0,3.0,1692790656.6280246,23/08/2023 08:37:36
69,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1692790666.6822484,23/08/2023 08:37:46
70,5,Rest,-1,-1,3.0,4.0,3.0,1692790676.765017,23/08/2023 08:37:56
71,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1692790686.835837,23/08/2023 08:38:06
72,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1692790696.9091122,23/08/2023 08:38:16
73,5,Rest,-1,-1,3.0,4.0,3.0,1692790706.9527214,23/08/2023 08:38:26
74,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1692790717.0286622,23/08/2023 08:38:37
75,5,Rest,-1,-1,3.0,4.0,3.0,1692790727.0900114,23/08/2023 08:38:47
