trialNumber,classNumber,className,prediction,probabilities,startingTime,cueDuration,finishDuration,trialTime,trialTime(legible)
65,5,Rest,-1,-1,3.0,4.0,3.0,1691799609.883033,11/08/2023 21:20:09
66,4,Pies,-1,-1,3.0,4.0,3.0,1691799619.917078,11/08/2023 21:20:19
67,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1691799629.9449651,11/08/2023 21:20:29
68,4,Pies,-1,-1,3.0,4.0,3.0,1691799639.983104,11/08/2023 21:20:39
69,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1691799650.0156124,11/08/2023 21:20:50
70,5,Rest,-1,-1,3.0,4.0,3.0,1691799660.063609,11/08/2023 21:21:00
71,4,Pies,-1,-1,3.0,4.0,3.0,1691799670.095193,11/08/2023 21:21:10
72,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1691799680.1247222,11/08/2023 21:21:20
73,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1691799690.154597,11/08/2023 21:21:30
74,5,Rest,-1,-1,3.0,4.0,3.0,1691799700.2056122,11/08/2023 21:21:40
75,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1691799710.2337382,11/08/2023 21:21:50
