trialNumber,classNumber,className,prediction,probabilities,startingTime,cueDuration,finishDuration,trialTime,trialTime(legible)
65,5,Rest,-1,-1,3.0,4.0,3.0,1691530637.5791028,08/08/2023 18:37:17
66,5,Rest,-1,-1,3.0,4.0,3.0,1691530647.592114,08/08/2023 18:37:27
67,4,Pies,-1,-1,3.0,4.0,3.0,1691530657.6074765,08/08/2023 18:37:37
68,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1691530667.627288,08/08/2023 18:37:47
69,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1691530677.6399326,08/08/2023 18:37:57
70,4,Pies,-1,-1,3.0,4.0,3.0,1691530687.6606221,08/08/2023 18:38:07
71,5,Rest,-1,-1,3.0,4.0,3.0,1691530697.690115,08/08/2023 18:38:17
72,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1691530707.71185,08/08/2023 18:38:27
73,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1691530717.7362142,08/08/2023 18:38:37
74,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1691530727.7501714,08/08/2023 18:38:47
75,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1691530737.768307,08/08/2023 18:38:57
