trialNumber,classNumber,className,prediction,probabilities,startingTime,cueDuration,finishDuration,trialTime,trialTime(legible)
66,4,Pies,-1,-1,3.0,4.0,3.0,1692140328.1045227,15/08/2023 19:58:48
67,5,Rest,-1,-1,3.0,4.0,3.0,1692140338.1348493,15/08/2023 19:58:58
68,5,Rest,-1,-1,3.0,4.0,3.0,1692140348.1630096,15/08/2023 19:59:08
69,5,Rest,-1,-1,3.0,4.0,3.0,1692140358.1972122,15/08/2023 19:59:18
70,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1692140368.2286608,15/08/2023 19:59:28
71,5,Rest,-1,-1,3.0,4.0,3.0,1692140378.2574568,15/08/2023 19:59:38
72,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1692140388.2897816,15/08/2023 19:59:48
73,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1692140398.3182223,15/08/2023 19:59:58
74,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1692140408.3583853,15/08/2023 20:00:08
75,5,Rest,-1,-1,3.0,4.0,3.0,1692140418.3868306,15/08/2023 20:00:18
