trialNumber,classNumber,className,prediction,probabilities,startingTime,cueDuration,finishDuration,trialTime,trialTime(legible)
21,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1692914235.9861112,24/08/2023 18:57:15
22,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1692914246.0270154,24/08/2023 18:57:26
23,4,Pies,-1,-1,3.0,4.0,3.0,1692914256.0399437,24/08/2023 18:57:36
24,4,Pies,-1,-1,3.0,4.0,3.0,1692914266.0880797,24/08/2023 18:57:46
25,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1692914276.1180136,24/08/2023 18:57:56
26,4,Pies,-1,-1,3.0,4.0,3.0,1692914286.1636631,24/08/2023 18:58:06
27,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1692914296.2093217,24/08/2023 18:58:16
28,5,Rest,-1,-1,3.0,4.0,3.0,1692914306.258234,24/08/2023 18:58:26
29,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1692914316.290313,24/08/2023 18:58:36
30,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1692914326.3344915,24/08/2023 18:58:46
31,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1692914336.379012,24/08/2023 18:58:56
32,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1692914346.4271965,24/08/2023 18:59:06
33,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1692914356.469631,24/08/2023 18:59:16
34,4,Pies,-1,-1,3.0,4.0,3.0,1692914366.5110142,24/08/2023 18:59:26
35,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1692914376.5520809,24/08/2023 18:59:36
36,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1692914386.6000147,24/08/2023 18:59:46
37,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1692914396.627011,24/08/2023 18:59:56
38,5,Rest,-1,-1,3.0,4.0,3.0,1692914406.6844919,24/08/2023 19:00:06
39,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1692914416.7356255,24/08/2023 19:00:16
40,5,Rest,-1,-1,3.0,4.0,3.0,1692914426.7768242,24/08/2023 19:00:26
41,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1692914436.8250558,24/08/2023 19:00:36
42,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1692914446.8479514,24/08/2023 19:00:46
43,4,Pies,-1,-1,3.0,4.0,3.0,1692914456.8995538,24/08/2023 19:00:56
44,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1692914466.9448411,24/08/2023 19:01:06
45,4,Pies,-1,-1,3.0,4.0,3.0,1692914476.9775605,24/08/2023 19:01:16
46,5,Rest,-1,-1,3.0,4.0,3.0,1692914487.0212429,24/08/2023 19:01:27
47,5,Rest,-1,-1,3.0,4.0,3.0,1692914497.0419867,24/08/2023 19:01:37
48,5,Rest,-1,-1,3.0,4.0,3.0,1692914507.0990155,24/08/2023 19:01:47
49,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1692914517.1489797,24/08/2023 19:01:57
50,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1692914527.194613,24/08/2023 19:02:07
51,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1692914537.2132044,24/08/2023 19:02:17
52,4,Pies,-1,-1,3.0,4.0,3.0,1692914547.2705367,24/08/2023 19:02:27
53,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1692914557.3170176,24/08/2023 19:02:37
54,4,Pies,-1,-1,3.0,4.0,3.0,1692914567.370857,24/08/2023 19:02:47
55,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1692914577.4137173,24/08/2023 19:02:57
56,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1692914587.46049,24/08/2023 19:03:07
57,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1692914597.5140138,24/08/2023 19:03:17
58,4,Pies,-1,-1,3.0,4.0,3.0,1692914607.5292263,24/08/2023 19:03:27
59,5,Rest,-1,-1,3.0,4.0,3.0,1692914617.5664966,24/08/2023 19:03:37
60,4,Pies,-1,-1,3.0,4.0,3.0,1692914627.6087582,24/08/2023 19:03:47
61,5,Rest,-1,-1,3.0,4.0,3.0,1692914637.6639209,24/08/2023 19:03:57
62,4,Pies,-1,-1,3.0,4.0,3.0,1692914647.719004,24/08/2023 19:04:07
63,5,Rest,-1,-1,3.0,4.0,3.0,1692914657.7539957,24/08/2023 19:04:17
64,5,Rest,-1,-1,3.0,4.0,3.0,1692914667.8151934,24/08/2023 19:04:27
65,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1692914677.8694055,24/08/2023 19:04:37
66,5,Rest,-1,-1,3.0,4.0,3.0,1692914687.911975,24/08/2023 19:04:47
67,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1692914697.9510128,24/08/2023 19:04:57
68,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1692914707.983992,24/08/2023 19:05:07
69,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1692914718.035247,24/08/2023 19:05:18
70,2,Mano Derecha,-1,-1,3.0,4.0,3.0,1692914728.098392,24/08/2023 19:05:28
71,4,Pies,-1,-1,3.0,4.0,3.0,1692914738.1589825,24/08/2023 19:05:38
72,4,Pies,-1,-1,3.0,4.0,3.0,1692914748.2182462,24/08/2023 19:05:48
73,5,Rest,-1,-1,3.0,4.0,3.0,1692914758.2650025,24/08/2023 19:05:58
74,1,Mano Izquierda,-1,-1,3.0,4.0,3.0,1692914768.3469877,24/08/2023 19:06:08
75,3,Ambas Manos,-1,-1,3.0,4.0,3.0,1692914778.3921602,24/08/2023 19:06:18
